id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,Org1,Org2,kingdom1,kingdom2
5N9J_A,5N9J_D,1235,1146,1073,2148.0,1.0,4.9120879364833065,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_S,5N9J_U,1325,846,801,1355.0,1.0,5.585208076729628,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_E,5N9J_A,1294,1235,1117,2608.0,1.0,13.562243369085,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_E,5N9J_G,1294,782,747,1076.0,1.0,3.313212175048864,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_R,5N9J_G,1278,782,700,1011.0,1.0,3.3723300852795584,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_S,5N9J_G,1325,782,743,1058.0,1.0,2.984358859394161,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_C,5N9J_B,576,1154,518,659.0,1.0,1.2919558749649875,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_E,5N9J_C,1294,576,535,684.0,1.0,1.4860741756674332,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_B,5N9J_G,1154,782,692,1023.0,1.0,4.2712702784034215,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_A,5N9J_W,1235,934,850,2065.0,1.0,15.179563068418567,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_Z,5N9J_U,1011,846,702,1148.0,1.0,6.738992700207711,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_B,5N9J_D,1154,1146,1001,1750.0,1.0,3.504893031947487,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_A,5N9J_B,1235,1154,1057,2751.0,1.0,18.548234508695842,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_E,5N9J_B,1294,1154,1060,1996.0,1.0,5.547861592084558,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_C,5N9J_A,576,1235,533,720.0,1.0,2.0109419819887995,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_S,5N9J_A,1325,1235,1126,2686.0,1.0,12.231075974011087,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_G,5N9J_D,782,1146,710,919.0,1.0,1.215786689493814,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
4HEA_E,4HEA_D,19959,17675,13904,1851520.0,4.0,8694.91150653942,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_5,4HEA_9,19500,20916,17684,459247.0,1.0,1045.0278521977793,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_E,4HEA_O,19959,20916,18155,767447.0,1.0,1815.112956426016,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_A,4HEA_6,31474,19293,16415,291664.0,1.0,710.4368804080783,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_7,4HEA_9,49,20916,48,60.0,1.0,0.5204164998665332,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_4,4HEA_6,19959,19293,18646,619931.0,1.0,1207.7089918948884,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_H,4HEA_4,37499,19959,17399,489664.0,1.0,1036.8340666841752,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_3,4HEA_9,17675,20916,14845,990389.0,4.0,2412.759118441305,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_D,4HEA_X,17675,38,38,120.0,3.0,1.2675362714518206,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_5,4HEA_3,19500,17675,13227,607183.0,3.0,1567.7043114478238,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_Q,4HEA_G,37499,19293,16934,391306.0,1.0,848.2079485360025,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_F,4HEA_X,19500,38,36,46.0,1.0,0.558326423395605,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_6,4HEA_W,19293,38,36,48.0,1.0,0.6666666666666666,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_6,4HEA_9,19293,20916,18099,589151.0,1.0,1292.7350301384254,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_D,4HEA_B,17675,15414,14073,786017.0,4.0,1831.1413394783785,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_Q,4HEA_R,37499,17743,16893,294701.0,1.0,757.4037218961242,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_5,4HEA_4,19500,19959,18074,528957.0,1.0,1113.1811531147332,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_D,4HEA_I,17675,49,48,162.0,3.0,1.3326821326432896,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_Q,4HEA_P,37499,31474,26922,559990.0,1.0,1608.891770303988,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_5,4HEA_6,19500,19293,17789,412684.0,1.0,878.948816720708,Thermus thermophilus,Thermus thermophilus,B,B
4HEA_Q,4HEA_O,37499,20916,17024,451190.0,1.0,1067.333039380972,Thermus thermophilus,Thermus thermophilus,B,B
2PMZ_Q,2PMZ_W,40077,4077,3755,63354.0,1.0,482.65765792112205,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_R,2PMZ_S,39037,22138,18247,206951.0,1.0,338.20914972439425,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_E,2PMZ_K,20088,4077,3094,51978.0,2.0,488.81068274746826,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_B,2PMZ_N,39037,2250,2065,40834.0,3.0,589.2747349408157,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_K,2PMZ_C,4077,24060,3745,62074.0,1.0,473.9608308531936,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_H,2PMZ_K,2522,4077,2187,28770.0,1.0,498.3349085186786,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_V,2PMZ_G,2522,24060,2391,54732.0,3.0,631.3213425849523,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_A,2PMZ_L,40077,2514,2321,56709.0,6.0,636.6866481299284,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_B,2PMZ_P,39037,2625,2401,32272.0,2.0,356.5462608336844,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_R,2PMZ_G,39037,24060,19087,280704.0,1.0,385.5917298173414,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_A,2PMZ_H,40077,2522,2398,58341.0,3.0,646.3194272842461,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_B,2PMZ_A,39037,40077,23247,328259.0,1.0,376.22352826912004,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2PMZ_T,2PMZ_G,20088,24060,18384,390047.0,3.0,521.5260258830921,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
3H0G_M,3H0G_Q,40238,2575,2468,89381.0,3.0,1170.352872075186,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_B,3H0G_C,37403,21722,15521,184876.0,1.0,360.9085618467678,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_M,3H0G_R,40238,4075,3786,83919.0,2.0,842.3607870145976,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_S,3H0G_M,16010,40238,15027,248841.0,2.0,537.9008321332134,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_B,3H0G_J,37403,2250,2065,41004.0,3.0,589.3295626798297,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_A,3H0G_H,40117,1447,1402,16607.0,3.0,143.7982255841724,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_B,3H0G_L,37403,1991,1813,28128.0,3.0,409.1313149934269,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_N,3H0G_U,37403,2898,2487,81488.0,9.0,555.5429314342504,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_A,3H0G_I,40117,2898,2584,120037.0,9.0,1055.180177437713,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3H0G_A,3H0G_D,40117,2186,2047,20356.0,3.0,79.40738507650445,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
4QIW_J,4QIW_Q,39073,20405,16406,427464.0,3.0,584.798565985442,Thermococcus kodakarensis,Thermococcus kodakarensis,A,A
4QIW_B,4QIW_A,39073,40203,23309,329118.0,1.0,372.2431752104742,Thermococcus kodakarensis,Thermococcus kodakarensis,A,A
4QIW_B,4QIW_C,39073,27810,19678,289721.0,1.0,380.4904217976303,Thermococcus kodakarensis,Thermococcus kodakarensis,A,A
3M9S_3,3M9S_F,17675,19257,13713,674299.0,4.0,1603.3051745581713,Thermus thermophilus,Thermus thermophilus,B,B
4XGC_A,4XGC_B,22098,1368,1361,16667.0,6.0,116.34790534771628,Drosophila melanogaster,Drosophila melanogaster,V,V
4XGC_A,4XGC_D,22098,15610,15010,753105.0,4.0,2912.436835454629,Drosophila melanogaster,Drosophila melanogaster,V,V
4XGC_B,4XGC_C,1368,1210,1146,2743.0,1.0,18.568525797060328,Drosophila melanogaster,Drosophila melanogaster,V,V
4XGC_B,4XGC_E,1368,20584,1358,17179.0,5.0,139.11567128210004,Drosophila melanogaster,Drosophila melanogaster,V,V
4XGC_D,4XGC_E,15610,20584,14085,895946.0,4.0,4194.072881473196,Drosophila melanogaster,Drosophila melanogaster,V,V
4XGC_A,4XGC_E,22098,20584,19571,1872041.0,4.0,7291.779557761281,Drosophila melanogaster,Drosophila melanogaster,V,V
4XGC_C,4XGC_E,1210,20584,1197,20887.0,5.0,186.19582174925785,Drosophila melanogaster,Drosophila melanogaster,V,V
4XGC_F,4XGC_C,70,1210,68,102.0,1.0,1.118033988749895,Drosophila melanogaster,Drosophila melanogaster,V,V
5I2D_H,5I2D_A,16211,27759,15272,332926.0,3.0,837.1853531860543,Thermus thermophilus,Thermus thermophilus,B,B
5I2D_G,5I2D_F,16211,20505,15493,718464.0,6.0,1623.8942886258521,Thermus thermophilus,Thermus thermophilus,B,B
5I2D_C,5I2D_A,41490,27759,24709,330710.0,1.0,447.5782995239594,Thermus thermophilus,Thermus thermophilus,B,B
5I2D_D,5I2D_B,35876,27730,25140,334274.0,1.0,458.5845531180386,Thermus thermophilus,Thermus thermophilus,B,B
5VI5_D,5VI5_J,35923,2574,2493,6686.0,2.0,10.260833241079807,Mycobacterium smegmatis,Mycobacterium smegmatis,A,A
4XLR_C,4XLR_M,41462,13152,12419,241518.0,1.0,666.6906015525599,Thermus aquaticus,Thermus thermophilus JL-18,B,
5UI8_M,5UI8_I,12004,41275,11308,253427.0,1.0,681.8082109422568,Klebsiella pneumoniae,Escherichia coli O45:K1,B,B
5UI8_M,5UI8_G,12004,27726,11555,201772.0,1.0,520.1434560596059,Klebsiella pneumoniae,Escherichia coli O157:H7,B,B
5UI8_M,5UI8_J,12004,37459,11205,239751.0,1.0,689.879474944368,Klebsiella pneumoniae,Escherichia coli O157:H7,B,B
3AOH_H,3AOH_Z,41496,19294,17954,341515.0,2.0,475.1059365209418,Thermus thermophilus,Thermus thermophilus,B,B
3AOH_I,3AOH_Y,37145,19294,17845,288186.0,2.0,441.2662678888762,Thermus thermophilus,Thermus thermophilus,B,B
4D18_F,4D18_B,1679,7319,1579,236868.0,60.0,1775.541455525056,Homo sapiens,Homo sapiens,E,E
4D18_F,4D18_A,1679,2213,1542,137634.0,40.0,1059.8202256527566,Homo sapiens,Homo sapiens,E,E
4D18_J,4D18_I,7319,2213,2155,221075.0,50.0,703.5446726874648,Homo sapiens,Homo sapiens,E,E
4D18_M,4D18_J,6942,7319,3097,385487.0,12.0,1620.7958504339276,Homo sapiens,Homo sapiens,E,E
4D18_M,4D18_N,6942,1679,1670,244469.0,42.0,2731.560895571956,Homo sapiens,Homo sapiens,E,E
4D18_E,4D18_H,6942,1326,1312,37477.0,14.0,210.94216366685555,Homo sapiens,Homo sapiens,E,E
4H63_V,4H63_R,1014,1014,844,1319.0,1.0,2.4749148582578417,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
4XSX_F,4XSX_D,23622,37368,18637,505691.0,2.0,803.4793658953988,Escherichia coli,Escherichia coli O139:H28,B,B
4XSX_F,4XSX_C,23622,40744,19078,557525.0,2.0,796.6893339127306,Escherichia coli,Escherichia coli O139:H28,B,B
5FU7_E,5FU7_G,1372,1487,1329,21675.0,2.0,184.88599764864057,Homo sapiens,Homo sapiens,E,E
5FU7_A,5FU7_B,1372,1486,1327,21788.0,2.0,187.6287943314698,Homo sapiens,Homo sapiens,E,E
5FU7_A,5FU7_D,1372,28,24,292.0,1.5,26.93768529196392,Homo sapiens,Drosophila melanogaster,E,V
5FU7_C,5FU7_D,1487,28,24,340.0,4.0,24.685803387552305,Homo sapiens,Drosophila melanogaster,E,V
5FU7_C,5FU7_B,1487,1486,1479,41187.0,4.0,332.23195133321263,Homo sapiens,Homo sapiens,E,E
5LSJ_C,5LSJ_Q,1021,56,53,139.0,2.0,2.5120570770340724,Homo sapiens,Homo sapiens,E,E
5LSJ_B,5LSJ_D,942,120,105,353.0,2.0,5.952388571423695,Homo sapiens,Homo sapiens,E,E
5LSJ_E,5LSJ_G,942,137,117,427.0,2.0,6.000450466446465,Homo sapiens,Homo sapiens,E,E
5LSJ_C,5LSJ_G,1021,137,126,330.0,1.0,3.2970817853550023,Homo sapiens,Homo sapiens,E,E
5LSJ_A,5LSJ_D,1021,120,109,281.0,2.0,3.483364339102269,Homo sapiens,Homo sapiens,E,E
5LSK_N,5LSK_P,145,67,64,277.0,2.0,5.196316867202673,Homo sapiens,Homo sapiens,E,E
3GLI_A,3GLI_B,22868,22878,22100,1385547.0,4.0,2332.1103436588714,Escherichia coli,Escherichia coli,B,B
3GLI_F,3GLI_J,22706,23389,22199,1327919.0,4.0,2123.230075953401,Escherichia coli,Escherichia coli,B,B
4P5O_C,4P5O_F,1666,1366,1334,58622.0,8.0,199.84231770402562,Homo sapiens,Homo sapiens,E,E
4P5O_G,4P5O_D,2186,1971,1666,4067195.0,338.0,11463.819415252328,Homo sapiens,Homo sapiens,E,E
4P5O_K,4P5O_B,2721,1971,1703,5968157.0,256.0,21969.774048270858,Homo sapiens,Homo sapiens,E,E
4P5O_G,4P5O_C,2186,1666,1553,548068.0,92.0,1777.2488452524794,Homo sapiens,Homo sapiens,E,E
4P6V_F,4P6V_A,17697,15523,12811,578076.0,4.0,1053.0058595496234,Vibrio cholerae serotype O1,Vibrio cholerae serotype O1,B,B
4P6V_F,4P6V_C,17697,7323,6543,268562.0,4.0,720.0002119882249,Vibrio cholerae serotype O1,Vibrio cholerae serotype O1,B,B
4P6V_B,4P6V_A,7282,15523,6634,238573.0,3.0,859.8234151973143,Vibrio cholerae serotype O1,Vibrio cholerae serotype O1,B,B
4P6V_D,4P6V_C,6198,7323,6018,222803.0,4.0,946.1669407004813,Vibrio cholerae serotype O1,Vibrio cholerae serotype O1,B,B
4WJ3_P,4WJ3_A,22888,19030,18272,1499912.0,4.0,3317.498184253076,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
4WJ3_H,4WJ3_I,17276,16061,15192,188619.0,1.0,455.550608347464,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
4WJ3_M,4WJ3_K,22888,17276,16290,583875.0,2.0,1276.9199576382152,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
1P9M_A,1P9M_C,1977,1893,1596,10917597.0,4.0,70755.15057502325,Homo sapiens,Homo sapiens,E,E
1P9M_C,1P9M_B,1893,211,175,102845.0,183.0,1101.0280954357047,Homo sapiens,Homo sapiens,E,E
1Q90_R,1Q90_A,1826,4914,518,1231.0,1.0,4.817838607674579,Chlamydomonas reinhardtii,Chlamydomonas reinhardtii,E,E
1Q90_D,1Q90_C,32612,15885,7460,159745.0,3.0,552.176214155316,Chlamydomonas reinhardtii,Chlamydomonas reinhardtii,E,E
2F8X_K,2F8X_C,7095,908,537,86451.0,26.0,646.1382172401859,Homo sapiens,Homo sapiens,E,E
2F8X_K,2F8X_M,7095,183,182,23910.0,63.0,308.4576893475321,Homo sapiens,Homo sapiens,E,E
2F8X_C,2F8X_M,908,183,165,1433.0,2.0,36.31108121381731,Homo sapiens,Homo sapiens,E,E
3MK7_G,3MK7_I,31564,12032,11134,1437015.0,8.0,5190.856099311945,Pseudomonas stutzeri,Pseudomonas stutzeri,B,B
3MK7_D,3MK7_E,31564,10964,9512,981507.0,6.0,3783.336085437384,Pseudomonas stutzeri,Pseudomonas stutzeri,B,B
3MK7_E,3MK7_F,10964,12032,8788,3459578.0,12.0,23563.120275139747,Pseudomonas stutzeri,Pseudomonas stutzeri,B,B
3O4O_C,3O4O_B,1058,939,937,21843866.0,16.0,235545.70434548962,Homo sapiens,Homo sapiens,E,E
3O4O_C,3O4O_A,1058,269,157,359432.0,729.0,3611.1668957863317,Homo sapiens,Homo sapiens,E,E
3O4O_A,3O4O_B,269,939,151,360728.0,750.0,3647.8238547780666,Homo sapiens,Homo sapiens,E,E
3U60_C,3U60_G,22476,408,405,9583.0,1.0,195.70676386924683,Enterobacteria phage T4,Enterobacteria phage T4,V,V
3U60_F,3U60_A,408,402,385,774.0,1.0,7.381260660558794,Enterobacteria phage T4,Enterobacteria phage T4,V,V
3U60_E,3U60_A,22510,402,399,11215.0,1.0,209.0402005078398,Enterobacteria phage T4,Enterobacteria phage T4,V,V
4B8C_D,4B8C_H,4492,1385,1269,230916.0,7.0,1439.0016805313494,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4B8C_D,4B8C_A,4492,1858,1391,567241.0,12.0,2444.138128918045,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4B8C_H,4B8C_C,1385,1858,1347,24544.0,2.0,235.4775685292363,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4FAO_b,4FAO_d,1793,320,314,82393.0,31.0,675.8868984429233,Homo sapiens,Homo sapiens,E,E
4FAO_W,4FAO_d,407,320,294,13504.0,8.0,112.85353579913485,Homo sapiens,Homo sapiens,E,E
4FAO_M,4FAO_Q,1793,407,398,49346.0,22.0,286.15343562057166,Homo sapiens,Homo sapiens,E,E
4OO1_J,4OO1_H,17316,5908,2113,65148.0,6.0,254.13297136636984,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4OO1_J,4OO1_C,17316,20400,15371,706185.0,4.0,1314.1816010834154,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5FFO_D,5FFO_B,2290,2214,442,128066.0,30.0,977.3075565935491,Homo sapiens,Homo sapiens,E,E
5FFO_G,5FFO_A,2285,4627,437,515507.0,108.0,3413.3087336611047,Homo sapiens,Homo sapiens,E,E
5HZK_D,5HZK_A,10943,2762,1804,2744022.0,104.0,8505.238816626555,Avena sativa,Homo sapiens,E,E
5HZK_D,5HZK_C,10943,2762,1804,2744022.0,104.0,8505.238816626555,Homo sapiens,Homo sapiens,E,E
5O7X_I,5O7X_G,445,571,387,453.0,1.0,0.7654425448888177,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5O7X_F,5O7X_E,445,1022,400,482.0,1.0,0.8142327677022094,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5O7X_G,5O7X_H,571,1022,522,714.0,1.0,1.8462861709880352,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
1UF2_K,1UF2_A,0,6,0,0.0,,,Rice dwarf virus,Rice dwarf virus,V,V
1UF2_H,1UF2_B,8,6,4,64.0,15.5,15.016657417681207,Rice dwarf virus,Rice dwarf virus,V,V
2NN6_F,2NN6_I,21467,9321,7860,656285.0,6.0,3465.5076359642135,Homo sapiens,Homo sapiens,E,E
2NN6_I,2NN6_G,9321,2315,2305,218610.0,6.0,3941.129912703677,Homo sapiens,Homo sapiens,E,E
3DIN_A,3DIN_E,22377,18604,17902,389683.0,2.0,952.1719104781816,Thermotoga maritima,Thermotoga sp.,B,B
3DIN_A,3DIN_C,22377,23158,21009,632321.0,2.0,1373.946617750618,Thermotoga maritima,Thermotoga maritima,B,B
3HD7_F,3HD7_G,1739,1278,1255,69783.0,8.0,191.3111567818951,Rattus norvegicus,Rattus norvegicus,E,E
3HD7_F,3HD7_E,1739,1656,1541,167451.0,28.0,316.67854012945475,Rattus norvegicus,Rattus norvegicus,E,E
3IKO_H,3IKO_I,1331,1254,1164,4431.0,1.0,38.51212050623235,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3V11_A,3V11_B,28965,21600,20291,867187.0,4.0,1643.5928041642444,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
3V11_A,3V11_C,28965,0,0,0.0,,,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
3WO4_B,3WO4_C,1027,1193,946,21084487.0,12.0,198541.45876835968,Homo sapiens,Homo sapiens,E,E
3WO4_A,3WO4_C,181,1193,151,116725.0,360.0,1207.898656919314,Homo sapiens,Homo sapiens,E,E
4DAY_C,4DAY_A,61,420,49,108.0,1.0,2.3033213980519234,Homo sapiens,Homo sapiens,E,E
4DGW_B,4DGW_A,1376,1429,1321,5373.0,2.0,34.93750236855046,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4DGW_B,4DGW_C,1376,1435,1303,3066.0,1.0,11.956483052006405,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4GD3_T,4GD3_A,18838,9358,8137,347472.0,4.0,1198.1642620498176,Escherichia coli,Escherichia coli,B,B
4JJN_L,4JJN_F,447,3351,403,3976.0,4.0,27.37202409209517,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4JJN_E,4JJN_L,25186,447,403,4002.0,3.0,27.887226572965933,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4S20_L,4S20_C,17152,41435,14693,423368.0,3.0,550.9073510323608,Escherichia coli,Escherichia coli,B,B
4Z42_C,4Z42_B,18164,7654,7605,133657.0,3.0,273.4715955218533,Yersinia enterocolitica W22703,Yersinia enterocolitica W22703,B,B
4Z42_F,4Z42_A,18164,7574,7526,124479.0,3.0,290.13907648234346,Yersinia enterocolitica W22703,Yersinia enterocolitica W22703,B,B
5B2G_A,5B2G_F,5719,3,1,28.0,28.0,0.0,Enterobacteria phage T4,Clostridium perfringens,V,B
5B2G_C,5B2G_D,5715,3,1,28.0,28.0,0.0,Homo sapiens,Clostridium perfringens,E,B
5BS7_E,5BS7_C,651,3332,635,9279.0,4.0,76.10035540815947,Homo sapiens,Xenopus laevis,E,E
5BS7_A,5BS7_E,25100,651,641,12477.0,6.0,93.92983290989682,Xenopus laevis,Homo sapiens,E,E
5CL1_D,5CL1_A,504,12055,145,4642.0,21.0,53.06274570886895,Homo sapiens,Escherichia coli O157:H7,E,B
5DLQ_F,5DLQ_B,19240,1630,1392,39009.0,6.0,237.9506345163187,Homo sapiens,Mus musculus,E,E
5DLQ_C,5DLQ_B,2885,1630,1505,700731.0,72.0,2172.2514432313337,Homo sapiens,Mus musculus,E,E
5JHF_F,5JHF_E,745,48,45,55.0,1.0,0.7568616162633957,Lachancea thermotolerans,Lachancea thermotolerans,E,E
5LOP_A,5LOP_C,20128,500,476,1418.0,2.0,10.283358294188336,Kluyveromyces lactis,Kluyveromyces lactis,E,E
5O32_J,5O32_F,3782,9777,2060,4435307.0,4.0,72770.29313559465,Homo sapiens,Homo sapiens,E,E
5UFU_A,5UFU_B,9940,4857,2342,531700.0,14.0,1682.4243652308658,Mus musculus,Rattus norvegicus,E,E
5VOB_B,5VOB_D,58,13,12,5693.0,2.0,1553.9034428568013,Human cytomegalovirus,Human cytomegalovirus,V,V
5VOB_B,5VOB_A,58,157,48,7867.0,1.0,1004.6384556890632,Human cytomegalovirus,Human cytomegalovirus,V,V
1FFT_F,1FFT_G,36964,37655,23195,621758.0,1.0,1555.5625367514872,Escherichia coli,Escherichia coli,B,B
1GH6_B,1GH6_A,641,22633,608,47579.0,21.0,240.20156518316662,Homo sapiens,Simian virus 40,E,V
1GXD_A,1GXD_C,3427,1179,515,131117.0,18.0,668.9956419267297,Homo sapiens,Homo sapiens,E,E
1HBX_G,1HBX_B,656,2564,421,127452.0,30.0,947.8461842075357,Homo sapiens,Homo sapiens,E,E
1IXR_B,1IXR_C,19846,22373,19343,734693.0,3.0,1079.915090432095,Thermus thermophilus,Thermus thermophilus,B,B
1LB2_A,1LB2_B,16291,24413,15306,370834.0,3.0,822.1686824273003,Escherichia coli,Escherichia coli,B,B
1LDK_A,1LDK_D,1552,1666,1469,104865.0,9.0,355.41265283234674,Homo sapiens,Homo sapiens,E,E
1MIU_A,1MIU_B,725,1098,516,1987.0,1.0,14.258515046703112,Mus musculus,Homo sapiens,E,E
1OGY_O,1OGY_P,13584,2101,2071,55320.0,6.0,368.8796739594016,Rhodobacter sphaeroides,Rhodobacter sphaeroides,B,B
1RH5_A,1RH5_C,23148,122,116,594.0,1.0,19.155963855899124,Methanocaldococcus jannaschii,Methanocaldococcus jannaschii,A,A
1RLB_E,1RLB_B,5825,7381,3403,32989.0,2.0,86.37054055986044,Homo sapiens,Homo sapiens,E,E
1ZT2_A,1ZT2_B,2669,746,697,47360.0,1.0,1724.0542630865368,Sulfolobus solfataricus,Sulfolobus solfataricus,A,A
2AUH_B,2AUH_A,227,7080,223,55534.0,78.0,476.69816709571813,Homo sapiens,Homo sapiens,E,E
2B3T_B,2B3T_A,21945,20794,19478,987784.0,6.0,1615.6549005739346,Escherichia coli,Escherichia coli,B,B
2BQ1_I,2BQ1_E,16038,22040,15543,281350.0,1.0,500.0475313057048,Salmonella typhimurium,Salmonella typhimurium,B,B
2BTV_H,2BTV_B,112,109,99,15867.0,2.0,1165.2986249094238,Bluetongue virus 1,Bluetongue virus 1,V,V
2CH4_W,2CH4_A,10304,14718,9990,1371662.0,13.0,3222.2474708409777,Thermotoga maritima,Thermotoga maritima,B,B
2F6A_G,2F6A_C,88,1534,0,0.0,,,Saimiriine herpesvirus 2,Staphylococcus aureus,V,B
2FTK_E,2FTK_A,14893,3418,2475,169486.0,7.0,1838.934152613364,Bacillus subtilis,Bacillus subtilis,B,B
2H1L_Q,2H1L_E,521,16416,385,75453.0,22.0,1804.2745989014115,Homo sapiens,Simian virus 40,E,V
2P5T_E,2P5T_F,265,20787,263,13002.0,3.0,447.1533566808868,Streptococcus pneumoniae serotype 4,Streptococcus pneumoniae serotype 4,B,B
2PF4_H,2PF4_D,158,4287,1,444.0,444.0,0.0,Simian virus 40,Mus musculus,V,E
2PFF_D,2PFF_E,19685,11576,11162,410723.0,3.0,1144.7626988634188,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2PJW_H,2PJW_V,669,652,629,2005.0,2.0,8.718514852437753,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2Q2E_B,2Q2E_A,15702,2949,1599,84802.0,2.0,1050.3071146524485,Methanosarcina mazei,Methanosarcina mazei,A,A
2Q7N_A,2Q7N_B,1063,132,129,36114.0,158.0,366.9654496645715,Mus musculus,Homo sapiens,E,E
2RDD_A,2RDD_B,12702,15543,11365,368669.0,4.0,1263.354144980161,Escherichia coli,Escherichia coli,B,B
2RF4_A,2RF4_B,1362,97,96,302.0,3.0,2.809875318507132,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2V53_A,2V53_D,1672,0,0,0.0,,,Homo sapiens,Homo sapiens,E,E
2V5P_B,2V5P_C,1084,748,325,38476.0,36.0,235.1318003606241,Homo sapiens,Homo sapiens,E,E
